parking_id,city_zone,vehicle_type,entry_time,duration_minutes,hourly_rate,total_amount,payment_mode,violation,user_type
9211,Zone-C,Bike,2024-06-01 08:00:00,240,30,120.0,Cash,No,VISITOR
9212,Zone-A,Car,2024-02-01 15:00:00,0,20,0.0,UPI,Y,VISITOR
9213,Zone A,Car,2024-05-30 09:00:00,60,20,20.0,UPI,,regular
9214,zone-a,car,2024-06-17 10:00:00,120,20,40.0,Card,No,
9215,Zone-A,Bike,2024-05-27 09:00:00,240,40,160.0,Cash,No,VISITOR
9216,Zone-A,,2024-05-12 03:00:00,15,40,10.0,UPI,,Regular
9217,ZONE-B,CAR,2024-02-27 00:00:00,0,20,0.0,CARD,No,VISITOR
9218,Zone-A,Bike,2024-07-06 10:00:00,15,30,7.5,Cash,No,regular
9219,,EV,2024-01-20 23:00:00,30,40,20.0,,Yes,VISITOR
9220,zone-a,Car,,120,20,40.0,upi,Y,VISITOR
9221,,Car,2024-04-25 10:00:00,30,20,10.0,upi,N,VISITOR
9222,ZONE-B,Bike,2024-05-17 08:00:00,60,20,20.0,upi,No,regular
9223,Zone A,Car,2024-04-14 02:00:00,120,40,80.0,CARD,YES,Regular
9224,Zone A,,2024-07-27 02:00:00,120,,60.0,UPI,Yes,regular
9225,,Bike,2024-01-02 17:00:00,15,20,5.0,UPI,,Regular
9226,Zone-C,CAR,2024-04-09 15:00:00,120,20,40.0,UPI,Yes,VISITOR
9227,ZONE-B,,2024-03-29 19:00:00,15,0,0.0,Card,Yes,Visitor
9228,Zone-C,Car,2024-03-14 11:00:00,,40,40.0,UPI,No,Regular
9229,,,,,30,30.0,,Yes,Regular
9230,Zone A,Bike,2024-03-07 21:00:00,5,30,2.5,,Y,Regular
9231,zone-a,EV,2024-04-16 00:00:00,60,40,40.0,Cash,N,VISITOR
9232,,Bike,2024-03-26 15:00:00,240,30,120.0,UPI,,Visitor
9233,ZONE-B,Bike,2024-05-20 09:00:00,30,20,10.0,,Yes,Regular
9234,Zone-C,EV,2024-03-16 21:00:00,-30,20,-10.0,Card,No,VISITOR
9235,,Bike,2024-05-20 17:00:00,60,40,40.0,Cash,Yes,Regular
9236,zone-a,Bike,2024-03-17 00:00:00,30,20,10.0,CARD,No,Visitor
9237,zone c,EV,2024-04-01 07:00:00,120,40,80.0,Cash,Yes,Visitor
9238,,Car,2024-06-04 07:00:00,30,20,10.0,UPI,No,Visitor
9239,Zone-A,car,2024-06-10 03:00:00,15,40,10.0,upi,N,Visitor
9240,ZONE-B,,2024-05-22 15:00:00,30,20,10.0,Cash,No,regular
9241,Zone-C,Car,2024-07-10 09:00:00,240,30,120.0,upi,Y,Visitor
9242,Zone-A,Bike,2024-01-06 05:00:00,120,30,60.0,,Y,regular
9243,zone c,Bike,2024-05-15 12:00:00,-30,30,-15.0,Cash,Yes,VISITOR
9244,Zone A,Bike,,15,30,7.5,Cash,YES,Visitor
9245,zone-a,Bike,2024-01-20 05:00:00,60,,30.0,UPI,Yes,Regular
9246,Zone-A,EV,2024-06-08 14:00:00,-30,30,-15.0,Cash,YES,Visitor
9247,zone c,Car,2024-05-01 12:00:00,60,40,40.0,CARD,Yes,Visitor
9248,Zone-A,EV,2024-02-13 10:00:00,15,30,7.5,Card,N,Regular
9249,Zone-C,Car,2024-04-13 08:00:00,60,30,30.0,Cash,Y,Visitor
9250,zone-a,Car,,30,20,10.0,,Yes,Regular
9251,Zone-C,Bike,2024-04-15 00:00:00,60,30,30.0,upi,YES,
9252,,car,2024-07-27 05:00:00,30,,15.0,Cash,No,Regular
9253,Zone A,Bike,2024-01-13 19:00:00,60,40,40.0,UPI,Yes,Regular
9254,,Bike,2024-05-16 04:00:00,30,30,15.0,CARD,Yes,Visitor
9255,zone c,EV,2024-06-02 14:00:00,5,30,2.5,UPI,No,Regular
9256,zone-a,Bike,2024-06-29 08:00:00,5,40,3.33,UPI,No,Regular
9257,Zone-A,Bike,2024-06-28 21:00:00,30,20,10.0,UPI,No,Regular
9258,Zone-C,EV,2024-04-29 13:00:00,15,40,10.0,upi,,regular
9259,zone-a,Car,2024-06-14 01:00:00,30,,15.0,upi,,Visitor
9260,Zone A,EV,2024-07-09 16:00:00,15,,7.5,CARD,No,Visitor
9261,Zone-C,Bike,2024-07-04 23:00:00,0,40,0.0,UPI,N,VISITOR
9262,,CAR,,-30,20,-10.0,UPI,N,Visitor
9263,Zone-C,Bike,2024-04-29 23:00:00,60,0,0.0,UPI,N,Visitor
9264,,EV,2024-02-19 17:00:00,-30,40,-20.0,,Yes,VISITOR
9265,Zone-C,Bike,2024-04-03 08:00:00,240,40,160.0,upi,YES,Regular
9266,zone c,Bike,2024-07-03 15:00:00,60,40,40.0,,No,Visitor
9267,Zone A,Car,2024-03-04 15:00:00,120,,60.0,UPI,Yes,
9268,Zone-A,car,2024-03-13 23:00:00,30,20,10.0,Cash,No,Visitor
9269,Zone-A,EV,2024-05-15 15:00:00,30,40,20.0,UPI,Yes,Regular
9270,ZONE-B,Bike,2024-04-26 15:00:00,15,40,10.0,Cash,No,Regular
9271,ZONE-B,Car,2024-02-02 13:00:00,15,,7.5,UPI,YES,VISITOR
9272,Zone A,Bike,2024-05-21 16:00:00,15,20,5.0,Cash,Yes,Regular
9273,Zone-C,Car,2024-02-27 12:00:00,60,40,40.0,,No,Regular
9274,,Car,2024-04-08 01:00:00,5,30,2.5,UPI,Y,Visitor
9275,Zone A,Bike,2024-05-21 05:00:00,30,,15.0,,No,Regular
9276,,,2024-03-16 14:00:00,,40,40.0,Cash,,Visitor
9277,zone-a,car,2024-02-15 12:00:00,5,40,3.33,UPI,No,
9278,zone c,Bike,2024-03-03 12:00:00,30,40,20.0,Card,No,Regular
9279,,Bike,2024-05-03 21:00:00,30,30,15.0,Cash,YES,Visitor
9280,Zone-C,car,2024-01-10 15:00:00,60,,30.0,,,VISITOR
9281,zone c,Car,wrong_time,60,40,40.0,Card,Yes,Visitor
9282,ZONE-B,Bike,2024-01-23 14:00:00,240,,120.0,UPI,No,Visitor
9283,,EV,2024-03-30 21:00:00,5,40,3.33,Card,YES,regular
9284,zone c,Bike,2024-04-19 07:00:00,15,20,5.0,Card,Y,Regular
9285,Zone A,Car,2024-06-01 17:00:00,120,40,80.0,Card,Y,Visitor
9286,ZONE-B,,2024-07-25 06:00:00,15,0,0.0,,,Regular
9287,Zone A,EV,,60,30,30.0,,No,Regular
9288,ZONE-B,car,2024-04-19 08:00:00,60,40,40.0,Card,Yes,Regular
9289,zone-a,,2024-05-09 14:00:00,5,20,1.67,,No,regular
9290,Zone-A,,2024-06-18 01:00:00,60,30,30.0,UPI,No,Regular
9291,Zone-A,Bike,2024-02-11 13:00:00,5,,2.5,CARD,N,regular
9292,zone c,Car,2024-05-11 15:00:00,15,20,5.0,,,regular
9293,Zone-C,Car,2024-05-18 17:00:00,15,20,5.0,,No,Visitor
9294,Zone-C,,2024-01-30 16:00:00,30,30,15.0,UPI,No,Regular
9295,zone c,CAR,2024-04-05 07:00:00,30,,15.0,UPI,No,Regular
9296,Zone-A,Bike,2024-04-20 09:00:00,240,30,120.0,,N,VISITOR
9297,zone c,Car,2024-01-31 20:00:00,5,30,2.5,UPI,No,Visitor
9298,Zone-C,Bike,2024-02-28 13:00:00,60,,30.0,CARD,,Visitor
9299,,CAR,2024-04-15 14:00:00,120,0,0.0,UPI,N,Regular
9300,,Car,,30,40,20.0,UPI,Y,Visitor
9301,Zone A,Bike,2024-03-28 22:00:00,30,30,15.0,Cash,,VISITOR
9302,Zone-A,,2024-06-13 18:00:00,30,20,10.0,UPI,No,regular
9303,ZONE-B,CAR,2024-03-11 00:00:00,0,20,0.0,upi,Yes,Regular
9304,zone c,,2024-07-10 13:00:00,240,30,120.0,CARD,Yes,VISITOR
9305,zone-a,Car,2024-04-06 09:00:00,5,30,2.5,Cash,No,Regular
9306,ZONE-B,Car,2024-06-12 10:00:00,15,20,5.0,upi,YES,Regular
9307,ZONE-B,Car,2024-04-20 13:00:00,30,40,20.0,Card,YES,Regular
9308,zone c,Car,2024-05-27 06:00:00,120,0,0.0,Card,,regular
9309,ZONE-B,car,,120,30,60.0,upi,No,Visitor
9310,Zone-A,CAR,2024-01-24 23:00:00,60,40,40.0,Cash,Yes,regular
9311,zone-a,Bike,2024-03-20 19:00:00,60,,30.0,Card,,Visitor
9312,Zone-A,,2024-01-30 00:00:00,240,20,80.0,Card,No,VISITOR
9313,zone-a,car,2024-03-20 07:00:00,15,30,7.5,UPI,Yes,Visitor
9314,,Bike,,60,40,40.0,,Y,Regular
9315,Zone-A,EV,wrong_time,15,30,7.5,Cash,YES,regular
9316,Zone-C,,2024-06-16 03:00:00,30,,15.0,UPI,No,Visitor
9317,Zone A,Car,2024-04-13 17:00:00,15,20,5.0,UPI,,Regular
9318,Zone-A,Bike,2024-05-14 14:00:00,120,20,40.0,UPI,Yes,Regular
9319,Zone-C,EV,2024-04-18 18:00:00,60,30,30.0,,Y,
9320,Zone A,Bike,,120,30,60.0,UPI,Y,Visitor
9321,Zone-A,EV,2024-01-03 08:00:00,-30,0,-0.0,Cash,No,Regular
9322,Zone A,Bike,2024-02-18 10:00:00,15,40,10.0,Cash,Yes,VISITOR
9323,Zone-A,car,2024-04-07 19:00:00,5,40,3.33,UPI,No,Regular
9324,ZONE-B,Bike,2024-07-22 07:00:00,30,30,15.0,UPI,YES,Visitor
9325,Zone-A,Bike,2024-07-02 04:00:00,15,20,5.0,Cash,,Regular
9326,zone-a,Car,2024-02-12 00:00:00,60,,30.0,Card,No,Visitor
9327,ZONE-B,Bike,2024-06-08 00:00:00,30,,15.0,upi,Yes,VISITOR
9328,Zone-C,Bike,2024-03-09 22:00:00,120,30,60.0,UPI,,Visitor
9329,,Car,2024-06-19 03:00:00,30,30,15.0,upi,Yes,Regular
9330,zone-a,car,2024-04-27 13:00:00,0,30,0.0,,YES,Regular
9331,ZONE-B,EV,2024-06-20 10:00:00,0,40,0.0,Cash,Yes,
9332,Zone A,Bike,2024-04-20 00:00:00,60,30,30.0,CARD,Yes,VISITOR
9333,,CAR,2024-02-23 06:00:00,120,40,80.0,Card,No,Regular
9334,,Bike,2024-02-12 07:00:00,5,30,2.5,Cash,No,VISITOR
9335,,Bike,2024-01-07 11:00:00,240,20,80.0,Card,No,Visitor
9336,Zone-C,Bike,2024-01-20 23:00:00,30,20,10.0,upi,YES,
9337,zone-a,Bike,2024-06-18 10:00:00,0,40,0.0,Cash,No,Visitor
9338,ZONE-B,Bike,2024-03-12 20:00:00,60,20,20.0,UPI,No,Regular
9339,zone c,,,120,0,0.0,UPI,Y,Regular
9340,,Bike,2024-06-11 12:00:00,0,30,0.0,Card,Y,Visitor
9341,zone-a,Car,2024-07-13 01:00:00,30,20,10.0,UPI,YES,Visitor
9342,zone-a,Bike,2024-05-31 22:00:00,60,20,20.0,Card,Yes,Visitor
9343,ZONE-B,Car,2024-03-23 14:00:00,30,40,20.0,Card,,Visitor
9344,Zone-C,Bike,2024-04-06 03:00:00,0,20,0.0,,,Regular
9345,ZONE-B,CAR,2024-01-02 03:00:00,-30,40,-20.0,Cash,Yes,Visitor
9346,Zone-C,,2024-05-15 09:00:00,60,20,20.0,UPI,YES,VISITOR
9347,Zone-C,car,2024-01-06 17:00:00,-30,40,-20.0,UPI,,Visitor
9348,zone-a,Bike,2024-04-22 14:00:00,15,0,0.0,UPI,Y,regular
9349,Zone-C,Car,2024-04-21 03:00:00,15,20,5.0,,No,VISITOR
9350,Zone-A,car,2024-04-28 12:00:00,240,20,80.0,upi,No,
9351,Zone-A,EV,2024-04-26 00:00:00,15,30,7.5,,Yes,regular
9352,zone-a,CAR,2024-03-13 05:00:00,60,20,20.0,Card,YES,
9353,ZONE-B,Bike,2024-01-17 00:00:00,5,,2.5,Card,,VISITOR
9354,Zone A,CAR,2024-03-31 12:00:00,0,,0.0,upi,No,Visitor
9355,,Car,wrong_time,30,20,10.0,CARD,No,regular
9356,Zone-A,CAR,2024-05-27 09:00:00,5,40,3.33,,YES,Regular
9357,Zone-A,Bike,2024-02-29 16:00:00,,20,20.0,Cash,Y,Visitor
9358,ZONE-B,Bike,2024-03-04 22:00:00,240,40,160.0,Cash,No,Visitor
9359,Zone-A,Bike,2024-04-12 06:00:00,30,0,0.0,UPI,Yes,regular
9360,,Car,2024-06-19 01:00:00,0,0,0.0,upi,Yes,regular
9361,ZONE-B,Bike,2024-01-15 05:00:00,,0,0.0,upi,No,Visitor
9362,Zone-A,Car,2024-07-24 08:00:00,15,20,5.0,UPI,Yes,VISITOR
9363,ZONE-B,Bike,2024-06-27 06:00:00,30,30,15.0,,Yes,Visitor
9364,Zone-C,EV,2024-02-17 13:00:00,60,40,40.0,UPI,No,Regular
9365,Zone-A,,2024-07-24 20:00:00,60,20,20.0,,Yes,Regular
9366,,CAR,2024-03-23 18:00:00,5,40,3.33,,Yes,regular
9367,,,2024-01-11 17:00:00,240,40,160.0,upi,YES,Visitor
9368,Zone-A,Bike,2024-01-09 11:00:00,30,40,20.0,,,VISITOR
9369,zone c,EV,2024-03-07 19:00:00,30,20,10.0,CARD,No,VISITOR
9370,Zone-A,Bike,2024-01-28 13:00:00,240,,120.0,CARD,No,
9371,Zone-A,Car,2024-07-20 18:00:00,60,20,20.0,upi,No,
9372,Zone A,Bike,2024-04-26 06:00:00,120,20,40.0,Cash,,Regular
9373,zone-a,Bike,2024-02-27 15:00:00,60,30,30.0,Cash,No,Regular
9374,ZONE-B,Bike,2024-05-07 02:00:00,15,30,7.5,UPI,Yes,regular
9375,,,2024-06-10 20:00:00,5,0,0.0,Cash,No,Regular
9376,zone-a,EV,2024-04-21 06:00:00,5,,2.5,upi,YES,VISITOR
9377,Zone-A,Bike,2024-06-14 06:00:00,30,0,0.0,Card,,regular
9378,zone-a,Bike,2024-07-24 05:00:00,15,20,5.0,Cash,Yes,Regular
9379,ZONE-B,Bike,2024-04-09 05:00:00,-30,40,-20.0,Card,Y,VISITOR
9380,ZONE-B,CAR,2024-03-29 17:00:00,60,20,20.0,Cash,No,VISITOR
9381,,Car,2024-05-20 07:00:00,15,40,10.0,,No,VISITOR
9382,Zone A,EV,2024-05-20 19:00:00,-30,40,-20.0,Cash,Y,Regular
9383,Zone-A,Car,2024-05-25 05:00:00,60,20,20.0,UPI,N,VISITOR
9384,zone c,Bike,2024-07-11 05:00:00,-30,0,-0.0,,No,Regular
9385,ZONE-B,Bike,2024-07-20 08:00:00,30,0,0.0,Cash,No,Regular
9386,Zone-C,Bike,2024-07-06 21:00:00,240,30,120.0,Cash,No,regular
9387,zone-a,EV,2024-03-30 08:00:00,15,40,10.0,UPI,YES,
9388,Zone-A,Car,2024-02-03 22:00:00,240,20,80.0,CARD,Yes,Visitor
9389,,Bike,2024-06-01 01:00:00,15,40,10.0,UPI,YES,
9390,Zone-A,Car,2024-03-12 11:00:00,60,30,30.0,Cash,Yes,Regular
9391,Zone-C,Bike,2024-06-01 05:00:00,15,20,5.0,UPI,YES,
9392,zone c,Car,2024-04-11 14:00:00,120,0,0.0,Cash,Yes,Visitor
9393,Zone-A,EV,2024-01-27 19:00:00,120,20,40.0,UPI,Y,
9394,Zone-A,Bike,2024-05-13 09:00:00,30,30,15.0,upi,,Visitor
9395,Zone-A,car,2024-02-21 12:00:00,0,20,0.0,UPI,N,Visitor
9396,zone-a,Car,2024-04-02 17:00:00,60,20,20.0,Card,YES,Regular
9397,Zone-C,Bike,2024-07-05 12:00:00,60,30,30.0,Card,N,Visitor
9398,Zone-A,EV,2024-03-01 14:00:00,30,,15.0,CARD,YES,VISITOR
9399,,EV,2024-05-16 10:00:00,240,40,160.0,Card,Yes,Regular
9400,Zone-A,,2024-07-02 03:00:00,15,40,10.0,upi,No,regular
9401,ZONE-B,Bike,2024-04-21 22:00:00,60,40,40.0,CARD,No,Visitor
9402,zone-a,EV,2024-05-12 04:00:00,60,20,20.0,UPI,YES,Regular
9403,Zone A,CAR,2024-05-30 10:00:00,30,0,0.0,Cash,No,Visitor
9404,Zone-A,Bike,2024-03-02 15:00:00,15,40,10.0,UPI,Yes,Visitor
9405,zone-a,Car,2024-01-06 08:00:00,30,,15.0,upi,N,regular
9406,zone-a,Car,2024-02-24 09:00:00,30,20,10.0,Cash,YES,
9407,,Car,2024-07-10 17:00:00,240,30,120.0,UPI,Y,VISITOR
9408,ZONE-B,Car,2024-02-14 19:00:00,30,40,20.0,,No,Visitor
9409,ZONE-B,Car,2024-03-25 09:00:00,60,40,40.0,UPI,Yes,VISITOR
9410,ZONE-B,CAR,2024-02-29 03:00:00,60,20,20.0,Card,No,regular
9411,Zone A,car,2024-03-04 12:00:00,15,30,7.5,,Yes,Visitor
9412,Zone-C,Car,2024-01-14 13:00:00,30,30,15.0,upi,No,Visitor
9413,Zone-C,Car,2024-02-21 12:00:00,30,20,10.0,,YES,Regular
9414,zone-a,Bike,2024-06-09 23:00:00,30,,15.0,Cash,Yes,Regular
9415,,Car,2024-06-19 03:00:00,5,,2.5,,Y,VISITOR
9416,ZONE-B,Car,2024-01-18 05:00:00,60,20,20.0,,Yes,Visitor
9417,zone c,Car,2024-03-27 19:00:00,15,20,5.0,Cash,No,Regular
9418,Zone-A,CAR,2024-07-18 07:00:00,240,20,80.0,CARD,No,Visitor
9419,ZONE-B,Car,2024-01-27 19:00:00,30,20,10.0,Cash,No,
9420,zone c,Car,2024-02-27 16:00:00,5,20,1.67,,No,Visitor
9421,zone-a,Car,2024-02-26 22:00:00,30,40,20.0,Card,No,Regular
9422,Zone-A,Car,2024-06-25 16:00:00,5,,2.5,Cash,Yes,Visitor
9423,ZONE-B,Bike,2024-05-20 22:00:00,60,40,40.0,upi,N,VISITOR
9424,Zone A,Bike,2024-07-14 18:00:00,30,20,10.0,,No,Visitor
9425,Zone-C,car,2024-01-30 19:00:00,5,,2.5,UPI,YES,regular
9426,ZONE-B,Car,2024-02-03 19:00:00,30,20,10.0,Cash,No,Regular
9427,Zone A,,2024-04-01 16:00:00,15,30,7.5,Cash,YES,Visitor
9428,Zone-A,Car,wrong_time,120,30,60.0,Cash,No,Regular
9429,Zone A,EV,2024-04-12 05:00:00,30,30,15.0,,,Visitor
9430,Zone-A,CAR,wrong_time,0,20,0.0,UPI,Yes,
9431,ZONE-B,EV,2024-05-06 11:00:00,30,40,20.0,UPI,YES,Visitor
9432,zone-a,Bike,2024-07-19 06:00:00,15,40,10.0,Card,YES,Regular
9433,ZONE-B,car,2024-04-19 01:00:00,120,20,40.0,,Y,regular
9434,ZONE-B,Bike,2024-01-09 16:00:00,120,40,80.0,UPI,Yes,Visitor
9435,,EV,2024-07-01 22:00:00,5,20,1.67,,Yes,Visitor
9436,ZONE-B,Car,2024-02-15 06:00:00,15,40,10.0,Cash,Yes,regular
9437,zone c,CAR,2024-04-06 13:00:00,60,30,30.0,UPI,,Visitor
9438,zone c,Car,,15,40,10.0,,Yes,regular
9439,zone c,Bike,,120,0,0.0,Cash,No,regular
9440,,Bike,2024-07-08 09:00:00,30,40,20.0,upi,Y,Regular
9441,,,2024-04-18 14:00:00,60,20,20.0,,No,Visitor
9442,Zone-C,Bike,2024-02-15 14:00:00,120,0,0.0,CARD,Yes,regular
9443,Zone-A,car,2024-04-01 07:00:00,60,40,40.0,Cash,No,Regular
9444,zone-a,car,2024-07-19 12:00:00,5,0,0.0,,No,regular
9445,Zone-C,Bike,wrong_time,30,30,15.0,Card,Y,Visitor
9446,,car,2024-07-03 09:00:00,60,40,40.0,Card,No,Regular
9447,Zone-A,CAR,2024-05-07 22:00:00,15,30,7.5,Card,Yes,
9448,ZONE-B,Bike,2024-05-08 05:00:00,60,40,40.0,Card,No,VISITOR
9449,,Bike,2024-07-20 08:00:00,15,,7.5,UPI,,regular
9450,zone-a,Bike,2024-07-09 21:00:00,30,40,20.0,upi,Yes,Regular
9451,ZONE-B,EV,2024-07-18 18:00:00,,0,0.0,UPI,No,VISITOR
9452,zone-a,EV,2024-02-01 06:00:00,60,40,40.0,UPI,YES,Regular
9453,,Bike,2024-03-02 15:00:00,120,40,80.0,,Yes,Regular
9454,zone-a,,2024-07-05 10:00:00,5,,2.5,UPI,N,VISITOR
9455,ZONE-B,Car,2024-07-03 12:00:00,15,30,7.5,Card,No,regular
9456,ZONE-B,Bike,2024-05-17 20:00:00,5,40,3.33,UPI,Yes,Regular
9457,Zone-C,CAR,2024-06-10 02:00:00,60,20,20.0,UPI,Yes,Regular
9458,Zone-A,CAR,2024-06-02 18:00:00,15,30,7.5,upi,N,Regular
9459,zone c,Car,2024-05-02 08:00:00,15,,7.5,CARD,,regular
9460,Zone-C,Car,2024-06-04 10:00:00,30,,15.0,Cash,No,Visitor
9461,ZONE-B,CAR,2024-03-01 11:00:00,5,,2.5,CARD,No,Visitor
9462,ZONE-B,EV,2024-07-19 06:00:00,60,40,40.0,UPI,No,Regular
9463,Zone-C,Bike,2024-07-02 10:00:00,120,30,60.0,UPI,No,VISITOR
9464,,Bike,2024-02-06 05:00:00,60,0,0.0,UPI,N,regular
9465,ZONE-B,Car,2024-02-03 05:00:00,240,40,160.0,UPI,,Visitor
9466,Zone-C,Car,2024-04-27 14:00:00,30,20,10.0,UPI,Yes,Regular
9467,Zone A,Bike,2024-05-05 05:00:00,30,30,15.0,UPI,No,Regular
9468,zone-a,Bike,,5,40,3.33,Cash,Yes,Visitor
9469,Zone-A,Bike,2024-05-13 06:00:00,5,30,2.5,UPI,No,VISITOR
9470,Zone A,Car,2024-05-02 00:00:00,,20,20.0,UPI,No,Regular
9471,Zone A,,,15,0,0.0,CARD,Yes,Regular
9472,Zone-A,car,2024-07-01 05:00:00,5,,2.5,,Yes,VISITOR
9473,Zone-A,Bike,2024-05-19 17:00:00,30,40,20.0,UPI,No,regular
9474,Zone-C,EV,2024-01-16 13:00:00,120,20,40.0,Card,Yes,VISITOR
9475,Zone-A,,2024-05-15 16:00:00,60,30,30.0,UPI,No,Visitor
9476,zone-a,Bike,2024-07-03 22:00:00,60,40,40.0,Card,Yes,Regular
9477,Zone-A,EV,2024-07-14 02:00:00,60,30,30.0,,Yes,Regular
9478,Zone-A,Bike,2024-01-27 08:00:00,120,20,40.0,Card,Y,Regular
9479,ZONE-B,Bike,2024-03-22 12:00:00,60,20,20.0,Cash,Yes,VISITOR
9480,Zone A,Car,2024-04-10 16:00:00,120,30,60.0,Card,No,Visitor
9481,zone-a,EV,wrong_time,-30,20,-10.0,,Yes,VISITOR
9482,Zone A,CAR,2024-04-02 14:00:00,60,30,30.0,Card,Yes,Regular
9483,Zone A,CAR,2024-05-20 14:00:00,120,,60.0,,N,Visitor
9484,Zone-C,car,wrong_time,,20,20.0,Cash,Yes,Visitor
9485,ZONE-B,Bike,2024-03-19 18:00:00,15,40,10.0,,No,Regular
9486,,Bike,2024-02-13 11:00:00,30,20,10.0,UPI,No,VISITOR
9487,zone-a,EV,2024-04-16 15:00:00,30,20,10.0,,No,Visitor
9488,Zone-A,car,2024-07-05 13:00:00,120,,60.0,upi,Yes,regular
9489,zone-a,Car,2024-05-21 22:00:00,5,40,3.33,UPI,No,
9490,,EV,2024-07-01 04:00:00,,0,0.0,UPI,Yes,Visitor
9491,,Car,,15,20,5.0,CARD,Yes,Regular
9492,Zone-A,CAR,2024-07-03 00:00:00,60,30,30.0,Card,No,Regular
9493,zone-a,car,2024-05-19 14:00:00,15,30,7.5,,Yes,VISITOR
9494,zone-a,Car,2024-05-06 04:00:00,15,20,5.0,UPI,Yes,regular
9495,Zone-C,Bike,2024-04-26 10:00:00,30,40,20.0,upi,No,
9496,zone-a,Bike,2024-07-28 16:00:00,5,,2.5,upi,No,VISITOR
9497,Zone A,Car,2024-06-08 19:00:00,120,,60.0,,YES,Regular
9498,ZONE-B,Car,2024-02-20 22:00:00,240,20,80.0,UPI,,VISITOR
9499,Zone-C,car,wrong_time,30,40,20.0,Cash,No,Visitor
9500,Zone-A,EV,2024-02-04 00:00:00,30,20,10.0,upi,Yes,Regular
9501,zone-a,EV,2024-04-23 21:00:00,60,20,20.0,UPI,,Visitor
9502,zone c,Car,2024-06-04 11:00:00,60,30,30.0,UPI,Yes,Visitor
9503,ZONE-B,car,2024-05-13 00:00:00,120,20,40.0,Card,No,Visitor
9504,,Car,2024-06-24 08:00:00,60,40,40.0,Card,Y,Regular
9505,ZONE-B,Bike,2024-03-03 12:00:00,60,40,40.0,Cash,Yes,Visitor
9506,zone-a,Car,2024-06-03 13:00:00,60,30,30.0,,,Regular
9507,Zone-C,Bike,2024-06-19 23:00:00,15,,7.5,Cash,No,VISITOR
9508,Zone-C,Bike,2024-06-29 01:00:00,30,30,15.0,UPI,No,VISITOR
9509,Zone-A,Car,2024-04-05 03:00:00,30,20,10.0,UPI,No,regular
9510,Zone-C,EV,2024-01-03 08:00:00,15,20,5.0,CARD,,
9511,Zone-C,Car,2024-06-22 14:00:00,30,40,20.0,UPI,N,Regular
9512,Zone A,,2024-03-18 10:00:00,240,30,120.0,Cash,No,Visitor
9513,,,2024-03-13 18:00:00,30,,15.0,Cash,No,VISITOR
9514,Zone-A,Bike,2024-07-10 22:00:00,120,,60.0,Cash,No,Visitor
9515,Zone-A,Car,2024-02-23 19:00:00,30,40,20.0,Cash,Yes,Regular
9516,zone c,Car,2024-04-01 15:00:00,15,20,5.0,Card,No,Regular
9517,Zone-C,Bike,2024-01-22 17:00:00,120,40,80.0,UPI,No,Visitor
9518,zone c,car,2024-02-04 10:00:00,60,20,20.0,CARD,No,Visitor
9519,ZONE-B,Bike,wrong_time,120,20,40.0,Card,No,Regular
9520,,car,2024-04-06 10:00:00,60,30,30.0,Cash,Yes,Regular
9521,ZONE-B,Bike,2024-03-22 06:00:00,60,40,40.0,UPI,No,Regular
9522,Zone-A,Car,,60,40,40.0,Card,N,Regular
9523,,Bike,2024-01-27 20:00:00,240,40,160.0,UPI,No,
9524,Zone-C,,2024-04-08 20:00:00,60,20,20.0,UPI,Y,Visitor
9525,zone c,CAR,2024-02-13 05:00:00,15,20,5.0,Card,Yes,regular
9526,zone c,EV,2024-05-19 10:00:00,30,20,10.0,UPI,Y,
9527,,EV,2024-01-31 13:00:00,5,30,2.5,UPI,Y,Visitor
9528,,Car,2024-03-09 07:00:00,240,40,160.0,Card,Y,Visitor
9529,,Bike,2024-07-28 11:00:00,15,0,0.0,Cash,Yes,Visitor
9530,ZONE-B,,2024-04-03 20:00:00,30,30,15.0,CARD,YES,VISITOR
9531,zone-a,Bike,2024-05-22 17:00:00,5,20,1.67,Cash,,Regular
9532,Zone-C,Car,2024-07-04 22:00:00,240,20,80.0,Card,Y,Regular
9533,,car,2024-05-07 16:00:00,120,30,60.0,UPI,,Regular
9534,zone c,EV,2024-05-15 01:00:00,30,30,15.0,,No,VISITOR
9535,zone c,Car,2024-02-08 08:00:00,-30,30,-15.0,UPI,Yes,Regular
9536,zone c,car,2024-04-23 00:00:00,0,40,0.0,UPI,,regular
9537,Zone-C,Bike,2024-04-21 20:00:00,15,0,0.0,UPI,YES,Regular
9538,,EV,2024-04-24 16:00:00,,40,40.0,,No,
9539,zone c,Bike,wrong_time,60,40,40.0,upi,YES,regular
9540,Zone A,car,2024-01-15 18:00:00,60,0,0.0,CARD,Yes,
9541,zone-a,CAR,2024-02-13 18:00:00,60,40,40.0,UPI,,Visitor
9542,Zone-C,Bike,2024-06-03 16:00:00,30,,15.0,Cash,No,Visitor
9543,Zone A,Bike,2024-06-15 07:00:00,15,30,7.5,Card,N,regular
9544,Zone A,car,2024-04-18 19:00:00,,20,20.0,Cash,No,VISITOR
9545,Zone-A,Bike,2024-06-30 12:00:00,5,30,2.5,Cash,No,regular
9546,ZONE-B,Car,2024-03-08 23:00:00,15,40,10.0,,Yes,VISITOR
9547,zone c,car,2024-04-17 20:00:00,60,0,0.0,Cash,Y,
