parking_id,city_zone,vehicle_type,entry_time,duration_minutes,hourly_rate,total_amount,payment_mode,violation,user_type,hour,day,weekday,month
8531,ZONE-C,EV,2024-06-03 23:00:00,120.0,40.0,80.0,CASH,NO,REGULAR,23,3,Monday,June
8532,UNKNOWN,BIKE,2024-07-28 17:00:00,30.0,30.0,15.0,CASH,NO,VISITOR,17,28,Sunday,July
8533,ZONE-A,UNKNOWN,2024-01-24 15:00:00,120.0,30.0,60.0,CASH,YES,VISITOR,15,24,Wednesday,January
8534,UNKNOWN,CAR,2024-03-27 11:00:00,60.0,20.0,20.0,CASH,NO,VISITOR,11,27,Wednesday,March
8535,ZONE-B,CAR,2024-05-29 19:00:00,30.0,30.0,15.0,UPI,YES,UNKNOWN,19,29,Wednesday,May
8537,ZONE-A,BIKE,2024-07-27 08:00:00,120.0,40.0,80.0,UPI,NO,REGULAR,8,27,Saturday,July
8538,ZONE-A,BIKE,2024-07-04 02:00:00,15.0,30.0,7.5,CARD,YES,REGULAR,2,4,Thursday,July
8539,ZONE-C,EV,2024-05-06 21:00:00,240.0,30.0,120.0,UPI,NO,VISITOR,21,6,Monday,May
8540,ZONE-A,BIKE,2024-06-23 04:00:00,30.0,30.0,15.0,CASH,NO,VISITOR,4,23,Sunday,June
8541,ZONE-A,CAR,2024-04-11 13:00:00,30.0,20.0,10.0,CASH,YES,REGULAR,13,11,Thursday,April
8543,ZONE-C,BIKE,2024-02-23 23:00:00,120.0,30.0,60.0,CARD,NO,REGULAR,23,23,Friday,February
8544,ZONE-B,EV,2024-02-01 17:00:00,15.0,30.0,7.5,UPI,YES,VISITOR,17,1,Thursday,February
8545,ZONE-C,CAR,2024-04-01 21:00:00,15.0,40.0,10.0,CARD,YES,REGULAR,21,1,Monday,April
8546,ZONE-C,BIKE,2024-06-23 18:00:00,30.0,20.0,10.0,UPI,NO,REGULAR,18,23,Sunday,June
8547,ZONE-C,EV,2024-05-06 01:00:00,30.0,20.0,10.0,UPI,NO,REGULAR,1,6,Monday,May
8548,ZONE-C,BIKE,2024-03-30 21:00:00,60.0,20.0,20.0,CASH,NO,UNKNOWN,21,30,Saturday,March
8549,ZONE-B,BIKE,2024-06-04 18:00:00,30.0,30.0,15.0,CARD,YES,REGULAR,18,4,Tuesday,June
8550,ZONE-B,CAR,2024-03-21 10:00:00,60.0,30.0,30.0,CASH,NO,VISITOR,10,21,Thursday,March
8551,ZONE-A,CAR,2024-01-06 02:00:00,120.0,40.0,80.0,CARD,NO,REGULAR,2,6,Saturday,January
8552,ZONE-A,EV,2024-03-20 01:00:00,60.0,30.0,30.0,CARD,NO,VISITOR,1,20,Wednesday,March
8553,ZONE-C,EV,2024-05-18 21:00:00,60.0,30.0,30.0,UPI,YES,UNKNOWN,21,18,Saturday,May
8554,ZONE-C,CAR,2024-05-02 01:00:00,120.0,20.0,40.0,UPI,YES,REGULAR,1,2,Thursday,May
8555,ZONE-C,BIKE,2024-04-06 13:00:00,120.0,30.0,60.0,UPI,NO,VISITOR,13,6,Saturday,April
8556,ZONE-C,UNKNOWN,2024-07-15 13:00:00,30.0,40.0,20.0,UPI,NO,UNKNOWN,13,15,Monday,July
8557,ZONE-B,CAR,2024-02-07 23:00:00,15.0,40.0,10.0,UNKNOWN,YES,VISITOR,23,7,Wednesday,February
8559,ZONE-A,EV,2024-06-25 13:00:00,15.0,40.0,10.0,CARD,NO,VISITOR,13,25,Tuesday,June
8563,ZONE-C,BIKE,2024-07-26 20:00:00,15.0,30.0,7.5,UNKNOWN,YES,VISITOR,20,26,Friday,July
8564,ZONE-B,BIKE,2024-02-09 15:00:00,15.0,40.0,10.0,UPI,YES,REGULAR,15,9,Friday,February
8566,ZONE-C,BIKE,2024-06-28 13:00:00,60.0,40.0,40.0,UNKNOWN,NO,VISITOR,13,28,Friday,June
8567,ZONE-C,CAR,2024-01-31 23:00:00,5.0,20.0,1.67,UNKNOWN,NO,REGULAR,23,31,Wednesday,January
8569,UNKNOWN,BIKE,2024-06-24 04:00:00,5.0,40.0,3.33,CARD,YES,VISITOR,4,24,Monday,June
8570,ZONE-A,BIKE,2024-04-25 22:00:00,30.0,40.0,20.0,UPI,NO,VISITOR,22,25,Thursday,April
8571,ZONE-B,CAR,2024-05-06 18:00:00,5.0,30.0,2.5,UPI,YES,VISITOR,18,6,Monday,May
8573,ZONE-C,BIKE,2024-05-30 23:00:00,30.0,20.0,10.0,UPI,YES,VISITOR,23,30,Thursday,May
8574,ZONE-B,BIKE,2024-07-16 21:00:00,15.0,40.0,10.0,CASH,YES,VISITOR,21,16,Tuesday,July
8575,UNKNOWN,BIKE,2024-07-20 10:00:00,120.0,30.0,60.0,UNKNOWN,YES,VISITOR,10,20,Saturday,July
8577,ZONE-A,CAR,2024-02-24 05:00:00,15.0,30.0,7.5,CASH,NO,VISITOR,5,24,Saturday,February
8578,ZONE-C,CAR,2024-06-22 21:00:00,30.0,20.0,10.0,UPI,YES,REGULAR,21,22,Saturday,June
8581,ZONE-A,CAR,2024-04-22 21:00:00,60.0,40.0,40.0,UPI,YES,UNKNOWN,21,22,Monday,April
8582,ZONE-C,BIKE,2024-07-26 19:00:00,30.0,30.0,15.0,CARD,NO,REGULAR,19,26,Friday,July
8583,ZONE-A,CAR,2024-07-12 12:00:00,240.0,30.0,120.0,CASH,YES,VISITOR,12,12,Friday,July
8584,ZONE-B,EV,2024-02-15 00:00:00,30.0,40.0,20.0,CARD,NO,VISITOR,0,15,Thursday,February
8585,ZONE-C,CAR,2024-07-07 04:00:00,30.0,20.0,10.0,CASH,NO,REGULAR,4,7,Sunday,July
8586,ZONE-A,CAR,2024-06-23 21:00:00,15.0,30.0,7.5,CARD,YES,REGULAR,21,23,Sunday,June
8588,ZONE-C,UNKNOWN,2024-01-30 22:00:00,120.0,40.0,80.0,UNKNOWN,NO,UNKNOWN,22,30,Tuesday,January
8589,ZONE-B,BIKE,2024-03-22 00:00:00,30.0,30.0,15.0,UPI,YES,VISITOR,0,22,Friday,March
8590,UNKNOWN,EV,2024-01-08 18:00:00,5.0,30.0,2.5,CARD,NO,REGULAR,18,8,Monday,January
8591,ZONE-C,CAR,2024-05-17 18:00:00,120.0,30.0,60.0,UNKNOWN,YES,VISITOR,18,17,Friday,May
8592,ZONE-C,CAR,2024-04-22 13:00:00,15.0,20.0,5.0,UPI,YES,REGULAR,13,22,Monday,April
8593,ZONE-B,UNKNOWN,2024-07-14 22:00:00,30.0,30.0,15.0,CARD,NO,VISITOR,22,14,Sunday,July
8594,UNKNOWN,EV,2024-01-12 17:00:00,15.0,30.0,7.5,UPI,NO,VISITOR,17,12,Friday,January
8595,ZONE-C,CAR,2024-04-22 07:00:00,15.0,40.0,10.0,CASH,YES,REGULAR,7,22,Monday,April
8596,UNKNOWN,CAR,2024-05-29 10:00:00,5.0,30.0,2.5,UNKNOWN,NO,REGULAR,10,29,Wednesday,May
8597,ZONE-B,UNKNOWN,2024-07-11 05:00:00,5.0,20.0,1.67,UPI,NO,REGULAR,5,11,Thursday,July
8599,ZONE-A,CAR,2024-05-02 07:00:00,60.0,30.0,30.0,CARD,YES,REGULAR,7,2,Thursday,May
8600,ZONE-A,EV,2024-02-02 04:00:00,15.0,20.0,5.0,UPI,NO,VISITOR,4,2,Friday,February
8601,UNKNOWN,CAR,2024-01-16 10:00:00,15.0,30.0,7.5,CARD,YES,REGULAR,10,16,Tuesday,January
8605,ZONE-C,CAR,2024-05-15 23:00:00,60.0,40.0,40.0,CARD,NO,VISITOR,23,15,Wednesday,May
8606,ZONE-A,EV,2024-07-18 16:00:00,60.0,30.0,30.0,CARD,NO,REGULAR,16,18,Thursday,July
8607,ZONE-A,UNKNOWN,2024-04-23 22:00:00,120.0,40.0,80.0,CARD,YES,VISITOR,22,23,Tuesday,April
8608,ZONE-A,EV,2024-02-20 22:00:00,60.0,40.0,40.0,UPI,NO,REGULAR,22,20,Tuesday,February
8609,ZONE-A,CAR,2024-01-05 15:00:00,240.0,30.0,120.0,CASH,NO,REGULAR,15,5,Friday,January
8610,ZONE-A,UNKNOWN,2024-07-03 22:00:00,60.0,30.0,30.0,CASH,NO,VISITOR,22,3,Wednesday,July
8611,ZONE-C,CAR,2024-05-11 06:00:00,240.0,30.0,120.0,CASH,NO,VISITOR,6,11,Saturday,May
8612,ZONE-A,EV,2024-01-03 06:00:00,5.0,30.0,2.5,UPI,NO,REGULAR,6,3,Wednesday,January
8613,ZONE-C,CAR,2024-03-24 14:00:00,15.0,30.0,7.5,UPI,YES,VISITOR,14,24,Sunday,March
8614,ZONE-B,BIKE,2024-03-24 13:00:00,15.0,20.0,5.0,UPI,NO,UNKNOWN,13,24,Sunday,March
8615,ZONE-A,UNKNOWN,2024-02-18 03:00:00,30.0,30.0,15.0,UPI,NO,VISITOR,3,18,Sunday,February
8616,ZONE-C,CAR,2024-07-27 01:00:00,30.0,30.0,15.0,UPI,NO,VISITOR,1,27,Saturday,July
8617,ZONE-C,BIKE,2024-05-03 08:00:00,60.0,20.0,20.0,UPI,YES,VISITOR,8,3,Friday,May
8618,ZONE-B,CAR,2024-07-06 04:00:00,240.0,40.0,160.0,CASH,YES,REGULAR,4,6,Saturday,July
8621,ZONE-A,BIKE,2024-01-11 21:00:00,5.0,30.0,2.5,UPI,YES,VISITOR,21,11,Thursday,January
8622,ZONE-A,CAR,2024-04-14 04:00:00,30.0,40.0,20.0,UNKNOWN,YES,REGULAR,4,14,Sunday,April
8623,ZONE-B,BIKE,2024-01-29 06:00:00,120.0,20.0,40.0,CARD,NO,REGULAR,6,29,Monday,January
8624,ZONE-A,BIKE,2024-05-03 06:00:00,60.0,30.0,30.0,CARD,YES,REGULAR,6,3,Friday,May
8625,ZONE-C,CAR,2024-03-15 09:00:00,15.0,20.0,5.0,CARD,NO,VISITOR,9,15,Friday,March
8628,ZONE-C,CAR,2024-04-06 21:00:00,30.0,40.0,20.0,UPI,YES,UNKNOWN,21,6,Saturday,April
8630,UNKNOWN,CAR,2024-01-05 23:00:00,30.0,20.0,10.0,CASH,YES,VISITOR,23,5,Friday,January
8631,UNKNOWN,EV,2024-03-13 21:00:00,60.0,30.0,30.0,CASH,YES,VISITOR,21,13,Wednesday,March
8632,UNKNOWN,EV,2024-03-13 10:00:00,30.0,20.0,10.0,CARD,YES,VISITOR,10,13,Wednesday,March
8633,ZONE-A,BIKE,2024-06-20 18:00:00,30.0,40.0,20.0,CARD,NO,VISITOR,18,20,Thursday,June
8634,ZONE-A,UNKNOWN,2024-05-16 05:00:00,240.0,20.0,80.0,UNKNOWN,YES,VISITOR,5,16,Thursday,May
8635,ZONE-A,CAR,2024-02-29 11:00:00,15.0,40.0,10.0,CASH,NO,REGULAR,11,29,Thursday,February
8636,UNKNOWN,CAR,2024-06-02 14:00:00,60.0,30.0,30.0,UPI,YES,VISITOR,14,2,Sunday,June
8638,ZONE-A,CAR,2024-04-02 19:00:00,60.0,40.0,40.0,UPI,YES,VISITOR,19,2,Tuesday,April
8639,ZONE-A,CAR,2024-06-02 06:00:00,15.0,30.0,7.5,CARD,NO,REGULAR,6,2,Sunday,June
8640,ZONE-A,CAR,2024-05-25 15:00:00,30.0,20.0,10.0,UPI,NO,REGULAR,15,25,Saturday,May
8641,ZONE-A,BIKE,2024-05-16 09:00:00,60.0,30.0,30.0,CASH,NO,VISITOR,9,16,Thursday,May
8642,ZONE-A,BIKE,2024-06-13 00:00:00,60.0,20.0,20.0,UPI,NO,VISITOR,0,13,Thursday,June
8643,ZONE-B,EV,2024-06-18 08:00:00,60.0,30.0,30.0,UNKNOWN,NO,VISITOR,8,18,Tuesday,June
8646,ZONE-A,BIKE,2024-02-17 03:00:00,120.0,40.0,80.0,CARD,NO,VISITOR,3,17,Saturday,February
8648,ZONE-C,CAR,2024-03-01 16:00:00,15.0,30.0,7.5,UPI,NO,VISITOR,16,1,Friday,March
8650,ZONE-C,CAR,2024-03-08 20:00:00,120.0,20.0,40.0,UPI,NO,REGULAR,20,8,Friday,March
8651,UNKNOWN,CAR,2024-04-04 23:00:00,240.0,30.0,120.0,UNKNOWN,NO,UNKNOWN,23,4,Thursday,April
8653,ZONE-A,CAR,2024-02-10 19:00:00,120.0,20.0,40.0,UPI,YES,REGULAR,19,10,Saturday,February
8656,ZONE-A,CAR,2024-01-15 04:00:00,30.0,30.0,15.0,CASH,YES,VISITOR,4,15,Monday,January
8657,ZONE-A,EV,2024-03-08 19:00:00,120.0,20.0,40.0,UPI,YES,REGULAR,19,8,Friday,March
8659,ZONE-C,CAR,2024-02-28 02:00:00,120.0,40.0,80.0,UPI,YES,VISITOR,2,28,Wednesday,February
8660,ZONE-C,BIKE,2024-03-21 01:00:00,120.0,20.0,40.0,UNKNOWN,NO,REGULAR,1,21,Thursday,March
8661,ZONE-A,UNKNOWN,2024-02-14 17:00:00,15.0,30.0,7.5,UNKNOWN,NO,UNKNOWN,17,14,Wednesday,February
8662,ZONE-A,CAR,2024-06-08 22:00:00,15.0,20.0,5.0,UNKNOWN,NO,REGULAR,22,8,Saturday,June
8663,ZONE-A,CAR,2024-06-10 00:00:00,15.0,40.0,10.0,CARD,NO,REGULAR,0,10,Monday,June
8664,ZONE-B,UNKNOWN,2024-03-02 11:00:00,60.0,40.0,40.0,CARD,YES,VISITOR,11,2,Saturday,March
8665,ZONE-C,BIKE,2024-02-09 13:00:00,60.0,20.0,20.0,CASH,NO,REGULAR,13,9,Friday,February
8666,ZONE-A,BIKE,2024-03-30 04:00:00,30.0,20.0,10.0,UNKNOWN,YES,REGULAR,4,30,Saturday,March
8667,ZONE-C,CAR,2024-05-29 10:00:00,120.0,30.0,60.0,CASH,YES,UNKNOWN,10,29,Wednesday,May
8668,UNKNOWN,BIKE,2024-06-29 07:00:00,15.0,30.0,7.5,CASH,YES,VISITOR,7,29,Saturday,June
8669,ZONE-B,CAR,2024-02-27 08:00:00,15.0,40.0,10.0,CASH,YES,REGULAR,8,27,Tuesday,February
8670,ZONE-A,BIKE,2024-04-28 04:00:00,60.0,30.0,30.0,UPI,YES,REGULAR,4,28,Sunday,April
8671,ZONE-A,CAR,2024-03-27 21:00:00,60.0,40.0,40.0,CARD,NO,REGULAR,21,27,Wednesday,March
8672,UNKNOWN,UNKNOWN,2024-02-07 08:00:00,30.0,30.0,15.0,CASH,NO,REGULAR,8,7,Wednesday,February
8673,ZONE-C,UNKNOWN,2024-01-19 06:00:00,120.0,40.0,80.0,CARD,YES,VISITOR,6,19,Friday,January
8675,ZONE-A,BIKE,2024-06-18 00:00:00,60.0,20.0,20.0,UPI,NO,UNKNOWN,0,18,Tuesday,June
8676,ZONE-A,UNKNOWN,2024-06-28 07:00:00,15.0,30.0,7.5,CASH,YES,VISITOR,7,28,Friday,June
8677,ZONE-B,CAR,2024-06-23 16:00:00,30.0,30.0,15.0,UNKNOWN,YES,REGULAR,16,23,Sunday,June
8678,ZONE-C,BIKE,2024-02-26 23:00:00,5.0,30.0,2.5,CASH,YES,UNKNOWN,23,26,Monday,February
8680,UNKNOWN,CAR,2024-06-15 07:00:00,15.0,30.0,7.5,UPI,YES,REGULAR,7,15,Saturday,June
8681,ZONE-C,EV,2024-06-21 07:00:00,60.0,40.0,40.0,CARD,YES,VISITOR,7,21,Friday,June
8682,ZONE-C,UNKNOWN,2024-04-25 00:00:00,30.0,30.0,15.0,UPI,NO,REGULAR,0,25,Thursday,April
8683,ZONE-C,CAR,2024-05-16 18:00:00,15.0,40.0,10.0,UPI,NO,UNKNOWN,18,16,Thursday,May
8686,ZONE-C,BIKE,2024-05-23 18:00:00,240.0,40.0,160.0,CASH,YES,VISITOR,18,23,Thursday,May
8688,ZONE-B,CAR,2024-07-25 20:00:00,30.0,30.0,15.0,CASH,NO,UNKNOWN,20,25,Thursday,July
8689,ZONE-B,BIKE,2024-07-07 18:00:00,120.0,30.0,60.0,CARD,YES,UNKNOWN,18,7,Sunday,July
8690,ZONE-B,CAR,2024-03-12 12:00:00,15.0,20.0,5.0,UNKNOWN,NO,VISITOR,12,12,Tuesday,March
8693,ZONE-C,BIKE,2024-04-19 00:00:00,30.0,40.0,20.0,CARD,NO,REGULAR,0,19,Friday,April
8694,UNKNOWN,BIKE,2024-01-15 06:00:00,120.0,20.0,40.0,CASH,YES,VISITOR,6,15,Monday,January
8695,ZONE-C,CAR,2024-03-29 02:00:00,15.0,30.0,7.5,CASH,NO,VISITOR,2,29,Friday,March
8696,ZONE-A,BIKE,2024-06-11 12:00:00,15.0,30.0,7.5,UPI,NO,VISITOR,12,11,Tuesday,June
8697,ZONE-B,EV,2024-03-21 10:00:00,30.0,30.0,15.0,CASH,NO,REGULAR,10,21,Thursday,March
8698,ZONE-A,CAR,2024-03-06 11:00:00,120.0,30.0,60.0,CARD,NO,VISITOR,11,6,Wednesday,March
8699,ZONE-C,UNKNOWN,2024-06-26 15:00:00,15.0,30.0,7.5,UNKNOWN,YES,VISITOR,15,26,Wednesday,June
8700,UNKNOWN,BIKE,2024-03-30 19:00:00,60.0,20.0,20.0,CASH,YES,VISITOR,19,30,Saturday,March
8701,UNKNOWN,UNKNOWN,2024-01-20 12:00:00,15.0,40.0,10.0,CASH,YES,VISITOR,12,20,Saturday,January
8703,ZONE-A,CAR,2024-01-27 00:00:00,60.0,30.0,30.0,CASH,YES,VISITOR,0,27,Saturday,January
8704,ZONE-C,UNKNOWN,2024-06-27 04:00:00,30.0,30.0,15.0,UPI,YES,REGULAR,4,27,Thursday,June
8705,ZONE-A,BIKE,2024-05-16 21:00:00,30.0,20.0,10.0,CARD,YES,VISITOR,21,16,Thursday,May
8706,ZONE-C,BIKE,2024-02-15 11:00:00,60.0,20.0,20.0,CARD,YES,REGULAR,11,15,Thursday,February
8707,UNKNOWN,BIKE,2024-04-14 18:00:00,120.0,30.0,60.0,UNKNOWN,NO,REGULAR,18,14,Sunday,April
8708,ZONE-B,BIKE,2024-07-16 11:00:00,15.0,40.0,10.0,CARD,NO,VISITOR,11,16,Tuesday,July
8709,ZONE-C,BIKE,2024-07-03 04:00:00,60.0,20.0,20.0,CARD,NO,VISITOR,4,3,Wednesday,July
8710,ZONE-A,BIKE,2024-06-16 13:00:00,30.0,30.0,15.0,UPI,NO,REGULAR,13,16,Sunday,June
8711,ZONE-A,UNKNOWN,2024-07-05 00:00:00,120.0,20.0,40.0,CARD,NO,REGULAR,0,5,Friday,July
8713,ZONE-B,BIKE,2024-02-02 21:00:00,5.0,30.0,2.5,CASH,NO,REGULAR,21,2,Friday,February
8714,ZONE-B,BIKE,2024-06-06 03:00:00,30.0,30.0,15.0,UPI,YES,VISITOR,3,6,Thursday,June
8715,ZONE-A,CAR,2024-03-03 20:00:00,240.0,40.0,160.0,UPI,YES,UNKNOWN,20,3,Sunday,March
8716,ZONE-B,CAR,2024-04-20 12:00:00,15.0,40.0,10.0,CASH,NO,REGULAR,12,20,Saturday,April
8717,ZONE-A,CAR,2024-06-28 06:00:00,60.0,30.0,30.0,CARD,NO,VISITOR,6,28,Friday,June
8718,ZONE-A,CAR,2024-05-10 13:00:00,120.0,30.0,60.0,CARD,NO,VISITOR,13,10,Friday,May
8720,ZONE-A,BIKE,2024-01-13 06:00:00,60.0,40.0,40.0,CASH,NO,REGULAR,6,13,Saturday,January
8721,ZONE-A,EV,2024-07-25 13:00:00,60.0,40.0,40.0,UNKNOWN,NO,UNKNOWN,13,25,Thursday,July
8723,ZONE-C,BIKE,2024-02-02 01:00:00,30.0,20.0,10.0,UPI,YES,VISITOR,1,2,Friday,February
8724,ZONE-B,BIKE,2024-03-08 19:00:00,60.0,20.0,20.0,UNKNOWN,NO,REGULAR,19,8,Friday,March
8726,ZONE-B,CAR,2024-06-24 00:00:00,15.0,20.0,5.0,CASH,YES,VISITOR,0,24,Monday,June
8727,ZONE-C,CAR,2024-07-18 06:00:00,30.0,40.0,20.0,CASH,YES,REGULAR,6,18,Thursday,July
8728,ZONE-A,CAR,2024-01-26 17:00:00,30.0,40.0,20.0,UPI,YES,REGULAR,17,26,Friday,January
8729,ZONE-B,BIKE,2024-05-10 11:00:00,15.0,30.0,7.5,CARD,NO,REGULAR,11,10,Friday,May
8730,ZONE-A,CAR,2024-03-01 01:00:00,120.0,40.0,80.0,CASH,NO,UNKNOWN,1,1,Friday,March
8731,UNKNOWN,CAR,2024-01-16 13:00:00,15.0,20.0,5.0,UPI,NO,REGULAR,13,16,Tuesday,January
8732,ZONE-A,CAR,2024-06-04 20:00:00,60.0,40.0,40.0,UNKNOWN,YES,REGULAR,20,4,Tuesday,June
8735,ZONE-A,BIKE,2024-02-03 19:00:00,30.0,20.0,10.0,CARD,NO,VISITOR,19,3,Saturday,February
8736,ZONE-C,CAR,2024-02-11 22:00:00,30.0,30.0,15.0,UPI,YES,VISITOR,22,11,Sunday,February
8737,UNKNOWN,CAR,2024-04-12 10:00:00,5.0,30.0,2.5,CASH,YES,REGULAR,10,12,Friday,April
8738,ZONE-C,CAR,2024-01-14 08:00:00,60.0,30.0,30.0,CASH,YES,VISITOR,8,14,Sunday,January
8739,ZONE-A,CAR,2024-02-08 01:00:00,60.0,30.0,30.0,CARD,YES,VISITOR,1,8,Thursday,February
8740,ZONE-B,CAR,2024-05-08 14:00:00,240.0,40.0,160.0,UNKNOWN,YES,REGULAR,14,8,Wednesday,May
8741,ZONE-C,BIKE,2024-01-27 23:00:00,5.0,40.0,3.33,UNKNOWN,NO,VISITOR,23,27,Saturday,January
8742,ZONE-C,BIKE,2024-03-08 00:00:00,120.0,30.0,60.0,CARD,NO,VISITOR,0,8,Friday,March
8743,UNKNOWN,CAR,2024-07-12 04:00:00,60.0,30.0,30.0,UPI,YES,VISITOR,4,12,Friday,July
8744,ZONE-C,BIKE,2024-06-15 04:00:00,30.0,40.0,20.0,UNKNOWN,YES,VISITOR,4,15,Saturday,June
8745,UNKNOWN,CAR,2024-05-04 10:00:00,120.0,20.0,40.0,CASH,NO,UNKNOWN,10,4,Saturday,May
8747,ZONE-A,BIKE,2024-04-10 18:00:00,240.0,20.0,80.0,CASH,NO,VISITOR,18,10,Wednesday,April
8748,ZONE-B,EV,2024-02-13 16:00:00,15.0,30.0,7.5,CARD,YES,VISITOR,16,13,Tuesday,February
8749,ZONE-A,CAR,2024-07-23 08:00:00,240.0,20.0,80.0,CASH,NO,VISITOR,8,23,Tuesday,July
8750,UNKNOWN,UNKNOWN,2024-05-17 22:00:00,60.0,30.0,30.0,UPI,YES,REGULAR,22,17,Friday,May
8752,ZONE-A,CAR,2024-04-28 16:00:00,120.0,20.0,40.0,UPI,NO,VISITOR,16,28,Sunday,April
8753,ZONE-A,EV,2024-07-27 19:00:00,30.0,30.0,15.0,CARD,YES,VISITOR,19,27,Saturday,July
8754,ZONE-B,BIKE,2024-02-10 14:00:00,240.0,30.0,120.0,UPI,YES,VISITOR,14,10,Saturday,February
8755,UNKNOWN,BIKE,2024-04-15 08:00:00,5.0,30.0,2.5,CARD,YES,VISITOR,8,15,Monday,April
8756,ZONE-C,CAR,2024-02-13 17:00:00,15.0,40.0,10.0,UPI,YES,REGULAR,17,13,Tuesday,February
8758,ZONE-A,CAR,2024-03-08 03:00:00,30.0,40.0,20.0,CARD,NO,UNKNOWN,3,8,Friday,March
8761,ZONE-A,EV,2024-02-09 07:00:00,30.0,30.0,15.0,CARD,YES,VISITOR,7,9,Friday,February
8762,UNKNOWN,CAR,2024-05-16 14:00:00,240.0,20.0,80.0,UPI,YES,UNKNOWN,14,16,Thursday,May
8763,ZONE-C,CAR,2024-06-17 12:00:00,30.0,20.0,10.0,CARD,NO,REGULAR,12,17,Monday,June
8764,ZONE-A,BIKE,2024-01-23 04:00:00,5.0,20.0,1.67,UPI,YES,VISITOR,4,23,Tuesday,January
8765,ZONE-A,CAR,2024-07-19 08:00:00,120.0,20.0,40.0,CASH,NO,VISITOR,8,19,Friday,July
8766,ZONE-A,EV,2024-07-24 01:00:00,5.0,30.0,2.5,CASH,NO,VISITOR,1,24,Wednesday,July
8767,ZONE-B,CAR,2024-01-21 13:00:00,60.0,30.0,30.0,UPI,NO,VISITOR,13,21,Sunday,January
8768,ZONE-A,CAR,2024-01-08 16:00:00,30.0,20.0,10.0,CARD,YES,REGULAR,16,8,Monday,January
8769,UNKNOWN,UNKNOWN,2024-02-03 16:00:00,5.0,30.0,2.5,CARD,NO,VISITOR,16,3,Saturday,February
8770,ZONE-C,CAR,2024-06-26 21:00:00,30.0,30.0,15.0,CARD,YES,VISITOR,21,26,Wednesday,June
8771,ZONE-C,BIKE,2024-05-18 13:00:00,120.0,40.0,80.0,UPI,YES,VISITOR,13,18,Saturday,May
8772,ZONE-B,UNKNOWN,2024-03-28 16:00:00,120.0,30.0,60.0,CARD,YES,VISITOR,16,28,Thursday,March
8773,ZONE-A,BIKE,2024-06-18 11:00:00,60.0,40.0,40.0,CARD,NO,VISITOR,11,18,Tuesday,June
8774,UNKNOWN,EV,2024-07-16 20:00:00,30.0,30.0,15.0,CASH,NO,UNKNOWN,20,16,Tuesday,July
8775,ZONE-C,EV,2024-02-22 13:00:00,60.0,20.0,20.0,UPI,YES,REGULAR,13,22,Thursday,February
8776,ZONE-A,BIKE,2024-06-30 13:00:00,60.0,40.0,40.0,CASH,YES,VISITOR,13,30,Sunday,June
8777,ZONE-B,CAR,2024-01-01 07:00:00,5.0,40.0,3.33,CARD,NO,REGULAR,7,1,Monday,January
8778,ZONE-B,UNKNOWN,2024-05-20 16:00:00,240.0,40.0,160.0,CARD,NO,REGULAR,16,20,Monday,May
8780,ZONE-B,CAR,2024-01-17 05:00:00,30.0,40.0,20.0,UPI,NO,VISITOR,5,17,Wednesday,January
8781,ZONE-A,BIKE,2024-03-15 01:00:00,15.0,30.0,7.5,CASH,NO,VISITOR,1,15,Friday,March
8782,ZONE-B,BIKE,2024-05-23 02:00:00,240.0,20.0,80.0,CARD,YES,REGULAR,2,23,Thursday,May
8783,ZONE-B,EV,2024-03-21 18:00:00,15.0,40.0,10.0,UNKNOWN,YES,REGULAR,18,21,Thursday,March
8784,ZONE-C,UNKNOWN,2024-03-15 05:00:00,240.0,40.0,160.0,UNKNOWN,YES,UNKNOWN,5,15,Friday,March
8785,ZONE-A,UNKNOWN,2024-02-12 22:00:00,15.0,30.0,7.5,CASH,NO,REGULAR,22,12,Monday,February
8786,ZONE-A,BIKE,2024-06-11 22:00:00,60.0,40.0,40.0,UPI,NO,REGULAR,22,11,Tuesday,June
8787,UNKNOWN,UNKNOWN,2024-06-04 06:00:00,240.0,40.0,160.0,UNKNOWN,YES,REGULAR,6,4,Tuesday,June
8788,UNKNOWN,EV,2024-02-15 14:00:00,30.0,30.0,15.0,CASH,NO,REGULAR,14,15,Thursday,February
8789,ZONE-B,CAR,2024-03-14 08:00:00,240.0,40.0,160.0,CARD,NO,VISITOR,8,14,Thursday,March
8790,ZONE-A,BIKE,2024-06-07 11:00:00,240.0,40.0,160.0,UPI,NO,REGULAR,11,7,Friday,June
8791,ZONE-A,UNKNOWN,2024-06-28 20:00:00,120.0,30.0,60.0,UPI,YES,VISITOR,20,28,Friday,June
8792,ZONE-B,CAR,2024-04-24 17:00:00,15.0,40.0,10.0,CARD,NO,REGULAR,17,24,Wednesday,April
8793,ZONE-A,EV,2024-01-05 07:00:00,120.0,30.0,60.0,CARD,NO,UNKNOWN,7,5,Friday,January
8794,ZONE-A,BIKE,2024-01-21 19:00:00,120.0,20.0,40.0,UNKNOWN,YES,REGULAR,19,21,Sunday,January
8795,ZONE-A,CAR,2024-01-09 00:00:00,30.0,30.0,15.0,CARD,YES,UNKNOWN,0,9,Tuesday,January
8796,ZONE-C,UNKNOWN,2024-03-08 02:00:00,5.0,30.0,2.5,UPI,YES,REGULAR,2,8,Friday,March
